,bg,on,has,wearing,of,in,near,with,behind,holding,above,sitting on,wears,under,riding,in front of,standing on,at,attached to,carrying,walking on,over,belonging to,for,looking at,watching,hanging from,parked on,laying on,eating,and,covering,using,between,covered in,along,part of,lying on,on back of,to,mounted on,walking in,across,against,from,growing on,painted on,made of,playing,says,flying in
lying on,0.0,0.17058823528408304,0.0,0.0,0.0,0.058823529408304494,0.0058823529408304496,0.0,0.0,0.0,0.029411764704152247,0.023529411763321798,0.0,0.0,0.0352941176449827,0.0058823529408304496,0.029411764704152247,0.0,0.0,0.011764705881660899,0.05294117646747405,0.029411764704152247,0.0,0.0,0.01764705882249135,0.0,0.0,0.0058823529408304496,0.3058823529231834,0.0,0.0058823529408304496,0.0058823529408304496,0.0,0.0,0.0,0.0,0.0,0.19411764704740483,0.0,0.011764705881660899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on back of,0.0,0.4213483145830703,0.0,0.0,0.14606741572213103,0.00561797752777427,0.00561797752777427,0.0,0.0,0.0,0.01123595505554854,0.028089887638871353,0.0,0.0,0.028089887638871353,0.0,0.00561797752777427,0.0,0.00561797752777427,0.00561797752777427,0.0,0.00561797752777427,0.0,0.00561797752777427,0.00561797752777427,0.0,0.01123595505554854,0.0,0.01123595505554854,0.0,0.00561797752777427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528089887498422,0.01123595505554854,0.0,0.0,0.0,0.0,0.0,0.00561797752777427,0.02247191011109708,0.0,0.0,0.0,0.0
to,0.0,0.22222222220769786,0.013071895423982228,0.0,0.08496732025588448,0.026143790847964456,0.0457516339839378,0.006535947711991114,0.006535947711991114,0.006535947711991114,0.0,0.0,0.0,0.019607843135973343,0.006535947711991114,0.013071895423982228,0.006535947711991114,0.0,0.019607843135973343,0.0,0.0,0.0,0.006535947711991114,0.019607843135973343,0.0,0.0,0.006535947711991114,0.0,0.0,0.0,0.0,0.019607843135973343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509803921273869,0.0,0.0,0.0,0.0,0.0,0.006535947711991114,0.0,0.0,0.0,0.013071895423982228,0.0
mounted on,0.0,0.45562130174818805,0.0,0.0,0.09467455620741569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834319525926961,0.0059171597629634805,0.011834319525926961,0.0,0.0,0.10059171597037916,0.0,0.0,0.0059171597629634805,0.0,0.011834319525926961,0.0,0.0,0.017751479288890443,0.0,0.0059171597629634805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059171597629634805,0.07692307691852526,0.017751479288890443,0.17159763312594095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059171597629634805,0.0
walking in,0.0,0.0,0.0,0.06194690264938523,0.0,0.03539823008536299,0.017699115042681495,0.0,0.008849557521340748,0.008849557521340748,0.0,0.008849557521340748,0.0,0.008849557521340748,0.0,0.04424778760670374,0.18584070794815571,0.0,0.0,0.0,0.2654867256402224,0.0,0.0,0.0,0.008849557521340748,0.008849557521340748,0.0,0.0,0.0,0.0,0.008849557521340748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32743362828960765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
across,0.0,0.04878048779892921,0.0,0.0,0.024390243899464606,0.06097560974866152,0.03658536584919691,0.0,0.03658536584919691,0.0,0.012195121949732303,0.024390243899464606,0.0,0.0,0.0,0.0,0.024390243899464606,0.024390243899464606,0.024390243899464606,0.0,0.03658536584919691,0.024390243899464606,0.0,0.0,0.0,0.0,0.0,0.17073170729625226,0.0,0.0,0.012195121949732303,0.012195121949732303,0.0,0.012195121949732303,0.0,0.14634146339678764,0.0,0.0,0.0,0.0,0.0,0.024390243899464606,0.23170731704491376,0.0,0.0,0.012195121949732303,0.0,0.0,0.0,0.0,0.0
against,0.0,0.014492753621088008,0.0,0.0,0.028985507242176016,0.05797101448435203,0.2028985506952321,0.028985507242176016,0.07246376810544004,0.014492753621088008,0.0,0.05797101448435203,0.0,0.07246376810544004,0.0,0.10144927534761605,0.028985507242176016,0.014492753621088008,0.0,0.0,0.0,0.028985507242176016,0.0,0.0,0.0,0.0,0.014492753621088008,0.0,0.014492753621088008,0.0,0.0,0.0,0.0,0.0,0.014492753621088008,0.04347826086326403,0.0,0.014492753621088008,0.0,0.0,0.0,0.0,0.0,0.1739130434530561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
from,0.0,0.2857142856851312,0.010204081631611829,0.0,0.1020408163161183,0.06122448978967097,0.05102040815805915,0.0,0.010204081631611829,0.0,0.0,0.0,0.0,0.010204081631611829,0.010204081631611829,0.010204081631611829,0.0,0.0,0.08163265305289463,0.0,0.0,0.020408163263223658,0.0,0.010204081631611829,0.0,0.0,0.010204081631611829,0.0,0.010204081631611829,0.0,0.0,0.010204081631611829,0.0,0.010204081631611829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530610578927,0.12244897957934193,0.0,0.0,0.0,0.010204081631611829,0.0
growing on,0.0,0.26732673264679935,0.0,0.0,0.0,0.029702970294088818,0.059405940588177636,0.0,0.01980198019605921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990098029605,0.0,0.0,0.0,0.10891089107832568,0.0,0.0,0.0,0.0,0.0,0.0,0.029702970294088818,0.0,0.029702970294088818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990098029605,0.4356435643133027,0.0,0.0,0.0,0.0,0.0
painted on,0.0,0.3039215685976548,0.0,0.0,0.0,0.03921568627066513,0.0,0.0,0.019607843135332564,0.0,0.0,0.019607843135332564,0.0,0.0,0.0,0.009803921567666282,0.009803921567666282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803921567666282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803921567666282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686274509246444,0.0,0.0,0.0,0.009803921567666282
made of,0.0,0.05405405403944485,0.1081081080788897,0.0,0.027027027019722424,0.08108108105916728,0.05405405403944485,0.16216216211833456,0.027027027019722424,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405403944485,0.0,0.0,0.05405405403944485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027019722424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27027027019722427,0.0,0.08108108105916728,0.0
playing,0.0,0.0,0.03448275860879905,0.03448275860879905,0.0,0.03448275860879905,0.0,0.0,0.03448275860879905,0.17241379304399523,0.0,0.03448275860879905,0.0,0.0,0.03448275860879905,0.03448275860879905,0.03448275860879905,0.03448275860879905,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172175981,0.20689655165279425,0.0,0.0,0.0,0.03448275860879905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655165279425,0.0,0.0
says,0.0,0.0,0.08333333326388886,0.0,0.0,0.0,0.0,0.16666666652777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333326388886,0.0,0.0,0.6666666661111109,0.0
flying in,0.0,0.0,0.0,0.0,0.0,0.039999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999984,0.919999999632
