,bg,on,has,wearing,of,in,near,with,behind,holding,above,sitting on,wears,under,riding,in front of,standing on,at,attached to,carrying,walking on,over,belonging to,for,looking at,watching,hanging from,parked on,laying on,eating,and,covering,using,between,covered in,along,part of,lying on,on back of,to,mounted on,walking in,across,against,from,growing on,painted on,made of,playing,says,flying in
walking on,0.0,0.013888888888674556,0.006172839506077579,0.0,0.0015432098765193949,0.010802469135635767,0.0030864197530387897,0.0,0.0,0.0,0.0015432098765193949,0.004629629629558185,0.0,0.0030864197530387897,0.0,0.0,0.10802469135635764,0.03703703703646548,0.0,0.0,0.7469135802353871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015432098765193949,0.0,0.0,0.0,0.0,0.0015432098765193949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058641975307737,0.0,0.0,0.0,0.0,0.0015432098765193949,0.0,0.0,0.0,0.0
over,0.0,0.12016293278777672,0.006109979633276782,0.0020366598777589273,0.01629327902207142,0.028513238288624985,0.03869653767741962,0.004073319755517855,0.04276985743293748,0.01629327902207142,0.12016293278777672,0.010183299388794637,0.0,0.006109979633276782,0.014256619144312492,0.0,0.0,0.00814663951103571,0.00814663951103571,0.004073319755517855,0.0,0.30753564154159807,0.0020366598777589273,0.00814663951103571,0.0,0.0020366598777589273,0.014256619144312492,0.0,0.006109979633276782,0.0020366598777589273,0.01629327902207142,0.09775967413242852,0.0,0.004073319755517855,0.0020366598777589273,0.0224032586553482,0.004073319755517855,0.010183299388794637,0.004073319755517855,0.006109979633276782,0.004073319755517855,0.0,0.014256619144312492,0.0,0.0020366598777589273,0.006109979633276782,0.0020366598777589273,0.0020366598777589273,0.0,0.014256619144312492,0.0
belonging to,0.0,0.07806191116987804,0.0,0.0,0.8263795423845708,0.001345895020170311,0.001345895020170311,0.001345895020170311,0.001345895020170311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07806191116987804,0.0,0.001345895020170311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009421265141192176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001345895020170311,0.0,0.0,0.0,0.0,0.0,0.0
for,0.0,0.10734463276532924,0.0056497175139646975,0.0,0.04519774011171758,0.008474576270947045,0.05932203389662932,0.06497175141059401,0.06497175141059401,0.05367231638266462,0.028248587569823486,0.0,0.0,0.06214689265361167,0.0,0.02259887005585879,0.0,0.0056497175139646975,0.04237288135473523,0.0,0.0,0.014124293784911743,0.0,0.2316384180725526,0.0028248587569823487,0.0,0.011299435027929395,0.0,0.0028248587569823487,0.0,0.0056497175139646975,0.0056497175139646975,0.0,0.0,0.0,0.0,0.0028248587569823487,0.0028248587569823487,0.01694915254189409,0.1158192090362763,0.0,0.0,0.0028248587569823487,0.0028248587569823487,0.0,0.0,0.0,0.0056497175139646975,0.0,0.0056497175139646975,0.0
looking at,0.0,0.011461318051247527,0.0028653295128118817,0.0028653295128118817,0.0028653295128118817,0.01432664756405941,0.08595988538435645,0.008595988538435646,0.01719197707687129,0.10315186246122772,0.0,0.01719197707687129,0.0,0.0057306590256237635,0.0630372492818614,0.01719197707687129,0.022922636102495054,0.01719197707687129,0.0,0.0028653295128118817,0.0028653295128118817,0.0,0.0,0.0,0.2951289398196238,0.10888252148685149,0.0,0.0,0.0,0.02578796561530693,0.02578796561530693,0.0,0.1404011461277822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057306590256237635,0.0,0.0
watching,0.0,0.0,0.0,0.005102040816196376,0.005102040816196376,0.0,0.038265306121472824,0.007653061224294565,0.01530612244858913,0.010204081632392751,0.0,0.005102040816196376,0.0,0.0,0.04846938775386558,0.002551020408098188,0.01530612244858913,0.0,0.0,0.002551020408098188,0.0,0.0,0.0,0.0,0.20918367346405142,0.5918367346787796,0.0,0.0,0.0,0.005102040816196376,0.025510204080981883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551020408098188,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632392751,0.0,0.0
hanging from,0.0,0.17444717444288826,0.01228501228471044,0.0,0.014742014741652532,0.05896805896661013,0.01228501228471044,0.0,0.007371007370826266,0.0,0.004914004913884176,0.0,0.0,0.01228501228471044,0.0,0.004914004913884176,0.002457002456942088,0.0,0.04668304668189968,0.0,0.0,0.017199017198594617,0.0,0.0,0.002457002456942088,0.0,0.41523341522321294,0.0,0.0,0.0,0.0,0.04668304668189968,0.0,0.002457002456942088,0.0,0.0,0.002457002456942088,0.0,0.03931203931107341,0.0,0.029484029483305065,0.0,0.0,0.002457002456942088,0.002457002456942088,0.08599508599297309,0.002457002456942088,0.0,0.0,0.0,0.0
parked on,0.0,0.06506849314845656,0.0,0.0,0.0034246575341292927,0.0,0.0,0.0,0.0034246575341292927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034246575341292927,0.0,0.0,0.0,0.0,0.0,0.9178082191466505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034246575341292927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034246575341292927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laying on,0.0,0.11976047903833052,0.002994011975958263,0.0,0.0,0.02994011975958263,0.005988023951916526,0.008982035927874788,0.0,0.002994011975958263,0.056886227543207,0.06287425149512352,0.0,0.0,0.04191616766341568,0.0,0.03892215568745742,0.002994011975958263,0.0,0.002994011975958263,0.06287425149512352,0.0,0.0,0.0,0.002994011975958263,0.0,0.0,0.0,0.17365269460557925,0.002994011975958263,0.0,0.002994011975958263,0.0,0.002994011975958263,0.0,0.0,0.0,0.3712574850188246,0.0,0.0,0.0,0.0,0.002994011975958263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eating,0.0,0.005917159763138545,0.01183431952627709,0.0029585798815692727,0.0,0.014792899407846364,0.02366863905255418,0.008875739644707819,0.0029585798815692727,0.1508875739600329,0.0,0.0029585798815692727,0.0,0.0029585798815692727,0.0,0.0,0.05621301774981617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05325443786824691,0.0029585798815692727,0.0,0.0,0.0029585798815692727,0.6479289940636707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763138545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029585798815692727,0.0,0.0
and,0.0,0.02777777777649177,0.032407407405907064,0.004629629629415295,0.0,0.01851851851766118,0.13888888888245884,0.11574074073538237,0.02777777777649177,0.05092592592356824,0.00925925925883059,0.004629629629415295,0.00925925925883059,0.00925925925883059,0.01851851851766118,0.01851851851766118,0.0,0.013888888888245885,0.0,0.004629629629415295,0.0,0.013888888888245885,0.0,0.0,0.08796296295889058,0.07407407407064472,0.0,0.0,0.0,0.0,0.23148148147076475,0.01851851851766118,0.0,0.00925925925883059,0.004629629629415295,0.004629629629415295,0.0,0.004629629629415295,0.0,0.004629629629415295,0.0,0.0,0.004629629629415295,0.0,0.004629629629415295,0.0,0.004629629629415295,0.004629629629415295,0.0,0.023148148147076473,0.0
